,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_init_mean,param_init_std_dev,param_lr_bu,param_lr_bi,param_lr_pu,param_lr_qi,param_reg_bu,param_reg_bi,param_reg_pu,param_reg_qi
0,1.846041641680116,1.8349336794049456,1.857018276133091,1.845997865739384,0.009016051996705363,2537,0.2849898338317871,0.0066814387811095785,0.14199280738830566,0.04245235061460631,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
1,1.84604160677869,1.8349336966041105,1.857018384261162,1.845997895881321,0.009016088960271429,2539,0.24466363588968912,0.005745952911631891,0.13797513643900552,0.04668632530782505,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.0
2,1.8460417479746245,1.8349334878052117,1.8570183333443822,1.8459978563747395,0.009016153853932011,2535,0.24668192863464355,0.009437871089458013,0.13566040992736816,0.04407637080640676,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.0,1e-06
3,1.8460415272650643,1.8349335503425042,1.8570184863427206,1.8459978546500964,0.00901619025259145,2534,0.23540592193603516,0.0036074626498397255,0.1656491756439209,0.043614465026110806,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.0,1.0
4,1.8460414237231308,1.8349335576389907,1.8570183256778685,1.84599776901333,0.009016121639708347,2529,0.23763815561930338,0.0037841688537661555,0.13965296745300293,0.039166200827989446,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1.0,1e-06,1e-06
5,1.8460414854057439,1.8349336493975223,1.857018222960268,1.8459977859211782,0.009016042354078107,2530,0.23733282089233398,0.0034112587754109255,0.13799413045247397,0.04196149964295021,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1.0,1e-06,1.0
6,1.846041631836782,1.8349335896648298,1.8570183976341927,1.845997873045268,0.00901613819343905,2538,0.23930907249450684,0.0034135775205854702,0.1376649538675944,0.04760711322507489,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1.0,1.0,1e-06
7,1.846041696422613,1.83493368919846,1.857018342541185,1.8459979093874193,0.00901607513631152,2542,0.23298962910970053,0.004320511758183148,0.13566215833028158,0.04196071071744606,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1e-06,1.0,1.0,1.0
8,1.8460419344657666,1.834933737701097,1.8570183905143278,1.8459980208937303,0.009016075227858017,2553,0.24232260386149088,0.00814834543987042,0.16798766454060873,0.04538731265144571,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1e-06,1e-06,1e-06
9,1.8460416780394335,1.8349337981823692,1.8570182542272526,1.845997910149685,0.009015994543799243,2544,0.22898236910502115,0.011045569542701255,0.13066768646240234,0.03982041467915559,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1e-06,1e-06,1.0
10,1.8460417984650885,1.8349338432538875,1.8570184610015017,1.8459980342401592,0.009016060549378773,2555,0.21666916211446127,0.0038432639984349345,0.13264942169189453,0.040600901595095,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1e-06,1.0,1e-06
11,1.846041735539359,1.8349336410597934,1.857018529709532,1.8459979687695613,0.00901617115023308,2546,0.22297986348470053,0.012097028835583114,0.12966203689575195,0.04053903109021928,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1e-06,1.0,1.0
12,1.84604156788941,1.8349334404882827,1.8570185737777762,1.8459978607184897,0.009016270878852546,2536,0.22016827265421549,0.0126911828251143,0.1333347956339518,0.045720982094631706,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1.0,1e-06,1e-06
13,1.846041815709336,1.8349337903666627,1.8570184318244674,1.8459980126334887,0.00901607032329999,2551,0.2170743147532145,0.002225306722800844,0.16399367650349936,0.04390704869152613,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1.0,1e-06,1.0
14,1.8460418300462809,1.8349336337120132,1.8570184471347921,1.8459979702976954,0.009016140665048,2547,0.2176377773284912,0.004924235532550191,0.13136466344197592,0.04080503338643531,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1.0,1.0,1e-06
15,1.8460420186076,1.8349336524453865,1.857018556764033,1.8459980759390067,0.009016177974786358,2558,0.21499832471211752,0.007869680338025247,0.13299926122029623,0.045265947121621755,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
16,1.0860628110499873,1.0880984483605887,1.0934118552252838,1.0891910382119532,0.0030981098549592912,782,0.214659055074056,0.004714771306851181,0.13438884417215982,0.044975229078350464,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1e-06,1e-06,1e-06,1e-06
17,1.0818825178130966,1.083767235491607,1.086355937801171,1.0840018970352914,0.001833788633310627,739,0.21672137578328451,0.0045700464979902,0.13333773612976074,0.04289738988545489,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1e-06,1e-06,1e-06,1.0
18,1.0859358532493262,1.0879096522788845,1.0932114046061057,1.089018970044772,0.003072062425100266,775,0.2159754435221354,0.008038306567023902,0.16032942136128744,0.041272046264261356,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1e-06,1e-06,1.0,1e-06
19,1.0817625608413188,1.0836190391454137,1.0861837602136695,1.0838551200668005,0.0018126502923620999,733,0.22699332237243652,0.010672753924670358,0.13807050387064615,0.039840193894391085,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1e-06,1e-06,1.0,1.0
20,1.0860478399578946,1.0880194149342468,1.0935282287920414,1.0891984945613942,0.0031656200922697253,783,0.21630032857259116,0.0018767224864251093,0.13208254178365073,0.04031561067744488,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1e-06,1.0,1e-06,1e-06
21,1.0820157570555666,1.0839412918724933,1.0864195885238563,1.0841255458173054,0.001802571318498252,745,0.21666606267293295,0.003854613786599827,0.1309950351715088,0.040306078109654656,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1e-06,1.0,1e-06,1.0
22,1.0859094870997688,1.0880500615584396,1.093313517986185,1.0890910222147978,0.0031110145888242294,780,0.2176508108774821,0.006175332355058473,0.13432733217875162,0.04223280767959048,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1e-06,1.0,1.0,1e-06
23,1.081765785424292,1.083580957800864,1.086331064047273,1.0838926024241429,0.001876749673376109,734,0.21613581975301108,0.0012106826636878543,0.16331402460734049,0.04357586395119281,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1e-06,1.0,1.0,1.0
24,1.0863053882347335,1.0883625773867183,1.093380666225005,1.0893495439488188,0.00297158396661145,789,0.21564579010009766,0.007300140886065394,0.13366031646728516,0.03988475123822083,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1.0,1e-06,1e-06,1e-06
25,1.0820012090735964,1.0838456156235245,1.086406427238919,1.0840844173120132,0.0018063326485525978,744,0.2163252830505371,0.005908707576401517,0.13398090998331705,0.04453448635586189,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1.0,1e-06,1e-06,1.0
26,1.0859331448928695,1.0880522595373916,1.0934856644450595,1.08915702295844,0.0031807247139520553,781,0.21431756019592285,0.004080708341934481,0.13234821955362955,0.043610338207980395,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1.0,1e-06,1.0,1e-06
27,1.0820446827641417,1.08352267804197,1.0862457993812467,1.0839377200624527,0.0017400268420733674,737,0.21967307726542154,0.0033172400188008324,0.13131332397460938,0.04146373241262114,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1.0,1e-06,1.0,1.0
28,1.0861353599276289,1.0882170344696893,1.0933801341315321,1.0892441761762834,0.0030455380893425347,785,0.2167228857676188,0.005863361406585146,0.16231711705525717,0.041288388684496836,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1.0,1.0,1e-06,1e-06
29,1.08195147256786,1.0838259606402372,1.0863953301652183,1.0840575877911052,0.0018215754974131592,742,0.21700565020243326,0.0042821922003773985,0.13632845878601074,0.03938048228782613,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1.0,1.0,1e-06,1.0
30,1.085840043900671,1.0879752647185819,1.093244240790052,1.0890198498031018,0.0031116877942450726,776,0.2206716537475586,0.007415134036301283,0.13600826263427734,0.03972210526273499,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1.0,1.0,1.0,1e-06
31,1.0818115031061444,1.083684537737423,1.0862515389354763,1.0839158599263479,0.0018200021992211314,735,0.2219851811726888,0.014344677571384789,0.13100409507751465,0.039589716817621336,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 1e-06, 'lr_qi': 0.1, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,1e-06,0.1,1.0,1.0,1.0,1.0
32,1.1134441642975135,1.1110260794549107,1.1121637033137783,1.112211315688734,0.000987752931386183,891,0.21832497914632162,0.003769838994424949,0.13433027267456055,0.041513155521052836,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1e-06,1e-06,1e-06,1e-06
33,1.1133355803224871,1.1108873162079032,1.1119653938485106,1.1120627634596338,0.0010018682297147396,879,0.21564793586730957,0.006606951355110754,0.16233150164286295,0.04200114966849116,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1e-06,1e-06,1e-06,1.0
34,1.1067116397924943,1.103689736103714,1.1015927912842436,1.1039980557268174,0.0021011026081715805,836,0.22401817639668783,0.002452343358953915,0.13333702087402344,0.04079431770684466,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1e-06,1e-06,1.0,1e-06
35,1.106544595215341,1.1033483544075964,1.101298847262489,1.103730598961809,0.002158556781838523,828,0.21465611457824707,0.0026222996606964453,0.1387190024058024,0.05266741657192065,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1e-06,1e-06,1.0,1.0
36,1.113412197176839,1.111203015340621,1.1122400516486761,1.1122850880553787,0.0009024567597454473,893,0.2213257153828939,0.010501176306385727,0.13306029637654623,0.0396171267885229,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1e-06,1.0,1e-06,1e-06
37,1.1133542084488788,1.1110279056943446,1.112103258696688,1.112161790946637,0.0009506105563097823,889,0.21298805872599283,0.0035600859600208898,0.13265554110209146,0.04266919656746776,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1e-06,1.0,1e-06,1.0
38,1.106709679355356,1.1036244767312606,1.1015671363382167,1.1039670974749445,0.002113366808559854,834,0.21299131711324057,0.002943976874169201,0.16313680013020834,0.04255482886566227,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1e-06,1.0,1.0,1e-06
39,1.1065391637367343,1.103365169664529,1.1012843651209385,1.1037295661740674,0.0021606813331701866,827,0.21398051579793295,1.7686238097899666e-05,0.13167270024617514,0.03987100955366924,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1e-06, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1e-06,1.0,1.0,1.0
40,1.1138733558382634,1.11125988762101,1.112222593556345,1.1124519456718729,0.0010791990317889199,899,0.2176506519317627,0.00402060561474925,0.13419032096862793,0.039905993692681316,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1.0,1e-06,1e-06,1e-06
41,1.1131238271179988,1.1109934912241481,1.1119958642704302,1.1120377275375257,0.0008702096126819479,878,0.21965734163920084,0.007040445529961607,0.13272571563720703,0.03980716432259539,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1.0,1e-06,1e-06,1.0
42,1.1066907471678697,1.103477362435027,1.1015172934532902,1.1038951343520624,0.002132612773918698,829,0.2163236935933431,0.006185331436979468,0.13534927368164062,0.042291362139012564,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1.0,1e-06,1.0,1e-06
43,1.1064142031438704,1.1032442402585294,1.1014006430259113,1.1036863621427704,0.002070515247386667,824,0.220656951268514,0.010841463786382101,0.16166949272155762,0.04077963635831588,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1e-06, 'reg_pu': 1, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1.0,1e-06,1.0,1.0
44,1.1136110281623925,1.1113303408645065,1.1123319882505691,1.1124244524258227,0.0009333794710490235,898,0.21575617790222168,0.004422190028941352,0.13199687004089355,0.04103635058462889,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1.0,1.0,1e-06,1e-06
45,1.113282368210796,1.1110095960037747,1.1120585772461178,1.1121168471535627,0.0009287697643791381,885,0.21434267361958823,0.005005451069993794,0.1373889446258545,0.04587689869587469,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1e-06, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1.0,1.0,1e-06,1.0
46,1.1067387892385476,1.103582511940808,1.1014891207576623,1.1039368073123395,0.0021577609842174665,832,0.21583660443623862,0.004362333009311686,0.13600444793701172,0.039909937559366865,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1.0,1.0,1.0,1e-06
47,1.1063685356721644,1.1033064343127506,1.101185330402742,1.103620100129219,0.0021276268312461675,820,0.22896273930867514,0.008253740788678103,0.1407047907511393,0.044937552547830065,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 1e-06, 'reg_bu': 1, 'reg_bi': 1, 'reg_pu': 1, 'reg_qi': 1}",10,-0.5,0.01,1e-06,1e-06,0.1,1e-06,1.0,1.0,1.0,1.0
48,1.1320656433679852,1.119976447524731,1.1361639466524553,1.129402012515057,0.006871679998031656,1019,0.21333575248718262,0.004486036623943465,0.16364471117655435,0.043594571670906086,"{'n_factors': 10, 'init_mean': -0.5, 'init_std_dev': 0.01, 'lr_bu': 1e-06, 'lr_bi': 1e-06, 'lr_pu': 0.1, 'lr_qi': 0.1, 'reg_bu': 1e-06, 'reg_bi': 1e-06, 'reg_pu': 1e-06, 'reg_qi': 1e-06}",10,-0.5,0.01,1e-06,1e-06,0.1,0.1,1e-06,1e-06,1e-06,1e-06
